ID,BPM Relevance,BPM Scope,Generic,BPM Justification,BPM Lifecycle,Discussion
MA.SEC.11,1,Infrastructure/Platform,Yes,"Filtering security logs before SIEM ingestion reduces telemetry overhead; process-instance logs could in principle be filtered similarly, but the guideline targets security pipelines generically.",Not Applicable,
MA.SEC.12,1,Infrastructure/Platform,Yes,Minimizing collected security telemetry echoes a principle relevant to process-instance data collection but is stated purely in security-monitoring terms here.,Not Applicable,
MA.SEC.13,1,Infrastructure/Platform,Yes,"Tuning telemetry-intake rules is a platform-configuration practice for security data, not a process-design lever.",Not Applicable,
MA.SEC.14,1,Infrastructure/Platform,Yes,Forwarding aggregated rather than raw security data is a data-pipeline efficiency practice with no direct process-modeling implication.,Not Applicable,
MA.SEC.15,1,Infrastructure/Platform,Yes,"Designing security telemetry pipelines deliberately rather than collecting everything by default could echo process-monitoring design, but the guideline is scoped to security monitoring specifically.",Not Applicable,
MA.SEC.16,1,Infrastructure/Platform,Yes,Where network security enforcement happens is a networking-architecture decision unrelated to process design.,Not Applicable,
MA.SEC.17,0,Infrastructure/Platform,,Hub-and-spoke routing topology is a pure network-engineering decision that a process design would never reference or be affected by.,Not Applicable,
MA.SEC.18,1,Infrastructure/Platform,Yes,Choosing cloud-native security tooling over centralized inspection is a network-architecture decision unrelated to BPM.,Not Applicable,
MA.SEC.19,0,Infrastructure/Platform,,Minimizing intermediate network hops added for security inspection is a network-path optimization with no conceivable process-modeling connection.,Not Applicable,
MA.COST.1,3,Process Data,No,"Attributing cost below the infrastructure level down to a feature or workload is close to tracking cost per business process or process variant, a concrete and increasingly common BPM sustainability-accounting need.",Analysis,
MA.COST.2,2,Process Data,Yes,Using cost as a sustainability proxy is a measurement-methodology choice that could be applied at the process level but is stated generically here.,Analysis,
MA.COST.3,2,Infrastructure/Platform,Yes,"Setting efficiency baselines to catch drift is a general system-monitoring discipline, only loosely tied to any specific business process.",Monitoring,
MA.COST.4,1,Infrastructure/Platform,Yes,"Controlling observability spend is a cost-management practice for monitoring tooling in general, not specific to process monitoring.",Not Applicable,
MA.COST.5,1,Organizational/Governance,Yes,Assigning cost ownership per workload is an organizational accountability practice that could map to process ownership but is framed generically here.,Not Applicable,
MA.COST.6,4,Process Model,No,"Avoiding local optimizations that merely displace cost elsewhere mirrors a classic BPM principle: optimizing one task in isolation can worsen end-to-end process performance, so this argues for holistic, process-level analysis.","Analysis,Optimization",
MA.COST.7,1,Worker/Task,Yes,"Reducing chatty API calls is an implementation detail of an individual service task's integration code, not a process-structure concern.",Not Applicable,
MA.COST.8,1,Worker/Task,Yes,Optimizing the algorithms inside a service is a code-level concern with no process-modeling angle.,Not Applicable,
MA.COST.9,1,Worker/Task,Yes,"Caching expensive responses is an implementation optimization for a task's backing service, not a process-design decision.",Not Applicable,
MA.COST.10,1,Worker/Task,Yes,"This is a code-design caution about abstraction layers in hot paths, entirely at the implementation level.",Not Applicable,
MA.COST.11,1,Worker/Task,Yes,"Service decomposition strategy affects how tasks are deployed, not how the process orchestrating them is modeled.",Not Applicable,
MA.COST.12,1,Worker/Task,Yes,Server-side versus client-side rendering choice is a UI-implementation concern unrelated to process design.,Not Applicable,
MA.COST.13,2,Process Data,No,"Redundant domain models duplicated across services often mirror the same process data being re-represented across the tasks in a process, so reducing duplication touches how process data flows.",Modeling,
MA.COST.14,5,Infrastructure/Platform,No,"Scaling to observed rather than assumed peak demand is precisely the concern of scaling orchestrated worker pools that process instances depend on, a direct and common BPM operations decision.","Execution,Optimization",
MA.COST.15,1,Infrastructure/Platform,Yes,Downsizing idle non-production environments is generic cost hygiene unrelated to process design.,Not Applicable,
MA.COST.16,1,Infrastructure/Platform,Yes,Regular cleanup of forgotten resources is generic cloud hygiene with no process-specific tie.,Not Applicable,
MA.COST.17,1,Infrastructure/Platform,Yes,Matching reserved capacity to actual usage is a procurement/right-sizing practice independent of process modeling.,Not Applicable,
MA.COST.18,1,Infrastructure/Platform,Yes,Choosing a hosting model is a platform decision that could apply to a process engine's deployment but isn't specific to BPM.,Not Applicable,
MA.COST.19,1,Worker/Task,Yes,Using spot capacity for interruption-tolerant work is a hosting-cost decision at the task-execution level.,Not Applicable,
MA.COST.20,1,Worker/Task,Yes,CI/CD pipeline efficiency is an engineering-workflow concern unrelated to business process modeling or execution.,Not Applicable,
MA.COST.21,3,Infrastructure/Platform,No,"Weighing regional carbon intensity in placement decisions is a concrete input when choosing where to run a process engine or its workers, echoing the region/platform decisions that recur in BPM deployments.",Design,
MA.COST.22,5,Process Model,No,"Timing batch or deferrable process instances to run during lower-carbon windows maps directly onto using BPMN timer events and scheduling logic to shift when process execution happens, a well-known carbon-aware BPM design pattern.","Design,Execution,Optimization",
MA.COST.23,2,Infrastructure/Platform,Yes,Placing workloads near users is a general latency/transfer optimization that could apply to a process engine's location but isn't BPM-specific.,Not Applicable,
MA.COST.24,1,Infrastructure/Platform,Yes,"Avoiding unnecessary cross-region replication is a networking/infrastructure efficiency concern, not a process-modeling one.",Not Applicable,
MA.COST.25,1,Infrastructure/Platform,Yes,"Periodically reviewing regional placement against usage is infrastructure lifecycle management, not process design.",Not Applicable,
MA.COST.26,1,Worker/Task,Yes,CDN use for frequently requested content is a delivery-layer optimization unrelated to process structure.,Not Applicable,
MA.COST.27,1,Worker/Task,Yes,Payload compression and format choice are implementation-level network optimizations with no process-modeling dimension.,Not Applicable,
MA.COST.28,3,Process Model,No,"Fan-out from a single user action often corresponds directly to parallel gateways or multi-branch service-task chains in a process model, so reducing unnecessary fan-out is a legitimate process-design consideration.","Design,Modeling",
MA.COST.29,1,Infrastructure/Platform,Yes,"Keeping traffic within a region is a network-routing constraint, not a process-modeling decision.",Not Applicable,
MA.COST.30,1,Infrastructure/Platform,Yes,"This restates near-user placement as a delivery optimization, unrelated to process structure.",Not Applicable,
MA.COST.31,1,Worker/Task,Yes,Centralizing repeated media transformations is a media-pipeline implementation detail unrelated to BPM.,Not Applicable,
MA.COST.32,2,Process Data,No,"Storage tiering commonly applies to process history and document data accumulated by completed process instances, giving it a real, if narrow, BPM data-management angle.",Optimization,
MA.COST.33,2,Process Data,No,Purging stale or low-value data applies directly to old process instance data and documents that a BPM system accumulates over time.,Optimization,
MA.COST.34,2,Process Data,No,"Controlling telemetry growth applies to process execution logs and audit trails, which can sprawl the same way general application logs do.",Optimization,
MA.COST.35,2,Process Data,No,Avoiding duplicated datasets across services echoes avoiding duplicated copies of process variables across the tasks and services that participate in a process.,"Modeling,Optimization",
MA.COST.36,1,Infrastructure/Platform,Yes,"Reviewing backup retention against recovery needs is a data-protection operations practice, not process-specific.",Not Applicable,
MA.COST.37,1,Process Data,Yes,Compressing stored data is a generic storage-efficiency technique that could apply to process history data among many other data types.,Not Applicable,
MA.COST.38,1,Worker/Task,Yes,Dynamic CI/CD capacity is an engineering-tooling concern unconnected to business process execution.,Not Applicable,
MA.COST.39,1,Worker/Task,Yes,Build artifact caching is a CI/CD efficiency technique with no BPM relevance.,Not Applicable,
MA.COST.40,1,Worker/Task,Yes,Selective test execution is a software-testing efficiency practice unrelated to process modeling.,Not Applicable,
MA.COST.41,1,Worker/Task,Yes,Incremental builds are a build-tooling optimization with no process-design connection.,Not Applicable,
MA.COST.42,1,Worker/Task,Yes,Trimming redundant CI/CD pipeline stages is an engineering-workflow efficiency practice unrelated to BPM.,Not Applicable,
MA.COST.43,1,Worker/Task,Yes,Scoping test-suite execution to actual risk is a CI/CD cost practice with no bearing on process design.,Not Applicable,
MA.OPEX.1,3,Process Data,No,"Establishing an emissions baseline per workload naturally extends to establishing a per-process emissions baseline, a foundational step for carbon-aware process monitoring or analysis.","Monitoring,Analysis",
MA.OPEX.2,2,Infrastructure/Platform,Yes,Using a specific Azure tool to track emissions is a platform-monitoring practice; it could feed process-level carbon dashboards but isn't inherently process-scoped.,Monitoring,
MA.OPEX.3,3,Process Data,No,"Setting carbon targets per workload component maps naturally onto setting carbon budgets for individual process activities or process variants, a concrete process-optimization target.","Design,Optimization",
MA.OPEX.4,4,Process Data,No,"Defining a composite metric backed by SLOs/SLAs mirrors how BPM systems already track process KPIs and SLAs, so extending that machinery to a sustainability metric is a direct and natural BPM application.","Monitoring,Analysis",
MA.OPEX.5,3,Process Data,No,Recording the measured impact of a change is analogous to process-optimization cycles that compare before/after process performance data to validate an improvement.,"Analysis,Optimization",
MA.OPEX.6,1,Organizational/Governance,Yes,Following organizational governance to enforce outcomes is a generic policy-management practice not specific to how processes are designed.,Not Applicable,
MA.OPEX.7,1,Organizational/Governance,Yes,Reusing existing cost governance for sustainability purposes is an organizational-policy practice unconnected to process modeling.,Not Applicable,
MA.OPEX.8,1,Infrastructure/Platform,Yes,Enforcing configuration standards via policy tooling is an infrastructure-governance mechanism with no process-modeling tie.,Not Applicable,
MA.OPEX.9,1,Organizational/Governance,Yes,Creating a dedicated policy initiative is an organizational-tooling practice unrelated to process design or execution.,Not Applicable,
MA.OPEX.10,2,Process Data,No,"Data lifecycle policies limiting collection and retention apply directly to process variables, documents, and instance history that a BPM system accumulates, giving this a concrete process-data angle.",Optimization,
MA.OPEX.11,1,Organizational/Governance,Yes,"Regular policy-compliance review is a general governance cadence practice, not process-specific.",Not Applicable,
MA.OPEX.12,1,Organizational/Governance,Yes,"Establishing a sustainability community is an organizational-culture practice with no direct process-modeling content, though it could eventually shape process-design standards.",Not Applicable,
MA.OPEX.13,1,Organizational/Governance,Yes,"Training programs are an organizational capability-building activity, not a technical BPM practice.",Not Applicable,
MA.OPEX.14,1,Organizational/Governance,Yes,Communicating sustainability policy and targets is organizational governance with no specific process-design content.,Not Applicable,
MA.OPEX.15,1,Organizational/Governance,Yes,A centralized guidance repository is a knowledge-management practice unrelated to process modeling itself.,Not Applicable,
MA.OPEX.16,1,Organizational/Governance,Yes,Knowledge-sharing sessions are a generic organizational-learning practice with no BPM-specific dimension.,Not Applicable,
MA.OPEX.17,3,Process Data,No,"Including sustainability metrics in workload KPIs is directly analogous to adding a carbon KPI alongside cycle time and cost on a process performance dashboard, a concrete BPM monitoring extension.","Monitoring,Analysis",
MA.OPEX.18,1,Organizational/Governance,Yes,Team incentives and recognition programs are organizational-culture mechanisms unrelated to process modeling or execution.,Not Applicable,
MA.OPEX.19,2,Organizational/Governance,Yes,Promoting carbon-aware design practices across teams is a culture-building activity; it would need to be operationalized into a concrete pattern (like batch scheduling) to become directly BPM-relevant.,Not Applicable,
MA.PERF.1,1,Worker/Task,Yes,"API communication efficiency is an implementation detail of the service backing a task, not the process structure.",Not Applicable,
MA.PERF.2,1,Worker/Task,Yes,Throttling and caching at the API gateway protect a backend service; useful for a service task's integration but not a process-modeling concern.,Not Applicable,
MA.PERF.3,2,Worker/Task,Yes,"Monitoring and tuning individual API endpoints is a service-level optimization activity; a process could indirectly benefit if the API backs a frequently invoked task, but the guideline targets the API layer, not the process.","Monitoring,Optimization",
MA.PERF.4,1,Worker/Task,Yes,Rendering-strategy choice is a front-end implementation decision unrelated to process design.,Not Applicable,
MA.PERF.5,1,Worker/Task,Yes,"Caching to avoid repeated rendering work is a UI/backend implementation optimization, not a process-modeling one.",Not Applicable,
MA.PERF.6,1,Worker/Task,Yes,UI minimalism is a front-end design concern with no connection to process orchestration.,Not Applicable,
MA.PERF.7,1,Worker/Task,Yes,Sizing media assets and using system fonts are front-end delivery optimizations unrelated to BPM.,Not Applicable,
MA.PERF.8,1,Worker/Task,Yes,Navigation and dark-mode UX improvements are user-interface concerns unrelated to process structure.,Not Applicable,
MA.PERF.9,2,Worker/Task,Yes,"Profiling for parallelization opportunities is usually done at the code/service level; it could inform where a process model uses parallel gateways, but the guideline targets workload profiling generally, not process structure.",Analysis,
MA.PERF.10,0,Worker/Task,,Choosing specialized compute hardware such as GPUs is a task-implementation/hosting decision that a process design would never reference.,Not Applicable,
MA.PERF.11,1,Worker/Task,Yes,"Establishing resource baselines and quality gates targets code-level efficiency in the deployment pipeline, not process design.",Not Applicable,
MA.PERF.12,1,Worker/Task,Yes,CDN and compression usage are delivery-layer optimizations unrelated to process structure.,Not Applicable,
MA.PERF.13,2,Infrastructure/Platform,Yes,"Co-locating dependent resources in the same region reduces latency for a process engine's calls to its dependencies, but the recommendation is a general infrastructure-placement practice.",Not Applicable,
MA.PERF.14,1,Worker/Task,Yes,Tuning cache retention and expiration is an implementation-level performance practice unrelated to process modeling.,Not Applicable,
MA.PERF.15,1,Process Data,Yes,"Database query optimization and storage compression could apply to process data stores, but the guideline is generic data-layer performance advice.",Not Applicable,
MA.PERF.16,2,Process Data,No,"Moving infrequently accessed data to cold storage applies directly to aging process instance history and documents, a recurring BPM data-lifecycle need.",Optimization,
MA.PERF.17,1,Process Data,Yes,"Reviewing retention policies for backups and logs could apply to process audit logs, but the guideline is generic data-retention advice.",Not Applicable,
MA.PERF.18,2,Infrastructure/Platform,Yes,"Periodically reviewing service-tier decisions against actual demand is capacity management that could apply to a process engine's tier, but isn't inherently a BPM concern.",Not Applicable,
MA.PERF.19,5,Infrastructure/Platform,No,"Preferring dynamically scaling architectures over fixed capacity is exactly the design decision behind elastically scaling orchestrated worker pools to match process-instance load, a common and consequential BPM infrastructure choice.","Execution,Optimization",
MA.PERF.20,1,Infrastructure/Platform,Yes,"Avoiding overprovisioned service tiers is a general capacity-planning practice, not process-specific.",Not Applicable,
MA.PERF.21,1,Worker/Task,Yes,Caching build artifacts is an engineering-workflow optimization unrelated to process modeling.,Not Applicable,
MA.PERF.22,1,Worker/Task,Yes,Local caching on build agents is a CI/CD infrastructure optimization with no BPM connection.,Not Applicable,
MA.PERF.23,1,Infrastructure/Platform,Yes,Migrating legacy applications to cloud-native platforms is an infrastructure-modernization decision; it could apply to a legacy process engine but is stated as generic application modernization.,Not Applicable,
MA.PERF.24,1,Infrastructure/Platform,Yes,Automated OS and platform updates are baseline IT operations hygiene unrelated to process design or execution.,Not Applicable,
